,CL
2022-08-02 00:00:00,731.5904407165197
2022-08-02 00:30:00,509.7937378447541
2022-08-02 01:00:00,572.4071344896221
2022-08-02 01:30:00,573.5747827694058
2022-08-02 02:00:00,602.5758493033836
2022-08-02 02:30:00,571.109747512084
2022-08-02 03:00:00,571.2827324424225
2022-08-02 03:30:00,602.940880864373
2022-08-02 04:00:00,569.2934057435314
2022-08-02 04:30:00,601.5720125106626
2022-08-02 05:00:00,568.3852348592552
2022-08-02 05:30:00,571.4124711401765
2022-08-02 06:00:00,569.8988529997159
2022-08-02 06:30:00,575.3911245379586
2022-08-02 07:00:00,612.6142172305942
2022-08-02 07:30:00,
2022-08-02 08:00:00,1857.735203866932
2022-08-02 08:30:00,2472.839474836509
2022-08-02 09:00:00,2472.060446971851
2022-08-02 09:30:00,2007.2886582314477
2022-08-02 10:00:00,2156.751092976969
2022-08-02 10:30:00,2189.282624680125
2022-08-02 11:00:00,2156.2781245379583
2022-08-02 11:30:00,2276.9061634916125
2022-08-02 12:00:00,2237.452375319875
2022-08-02 12:30:00,2172.5851708842765
2022-08-02 13:00:00,2130.170624111459
2022-08-02 13:30:00,2081.0405211828265
2022-08-02 14:00:00,2039.2489346033556
2022-08-02 14:30:00,2044.9249132783625
2022-08-02 15:00:00,2175.1509948820026
2022-08-02 15:30:00,2133.801997156668
2022-08-02 16:00:00,2102.0485402331537
2022-08-02 16:30:00,2106.79228262724
2022-08-02 17:00:00,2197.50322121126
2022-08-02 17:30:00,2227.2135021325
2022-08-02 18:00:00,1962.923742109753
2022-08-02 18:30:00,1991.360939721354
2022-08-02 19:00:00,2106.259508103498
2022-08-02 19:30:00,2069.356294569236
2022-08-02 20:00:00,1959.767362809213
2022-08-02 20:30:00,1875.270776798408
2022-08-02 21:00:00,1793.0806565254484
2022-08-02 21:30:00,1686.6161757179414
2022-08-02 22:00:00,1208.1856064827982
2022-08-02 22:30:00,1288.3531612169463
2022-08-02 23:00:00,794.2948569803812
2022-08-02 23:30:00,718.9765988058004
2022-08-03 00:00:00,395.4950173443276
2022-08-03 00:30:00,499.0720079613308
2022-08-03 01:00:00,527.8577964174012
2022-08-03 01:30:00,526.3634782485074
2022-08-03 02:00:00,499.8320932613024
2022-08-03 02:30:00,496.9057648564119
2022-08-03 03:00:00,495.1955729314759
2022-08-03 03:30:00,497.969884276372
2022-08-03 04:00:00,531.8964941711686
2022-08-03 04:30:00,530.361789024737
2022-08-03 05:00:00,530.6041108899631
2022-08-03 05:30:00,529.3925015638329
2022-08-03 06:00:00,529.3925015638329
2022-08-03 06:30:00,570.3765868638044
2022-08-03 07:00:00,632.9300582883143
2022-08-03 07:30:00,
2022-08-03 08:00:00,1078.383885982371
2022-08-03 08:30:00,2557.7707867500712
2022-08-03 09:00:00,2296.450363093546
2022-08-03 09:30:00,1882.8958143303955
2022-08-03 10:00:00,1846.4135069661647
2022-08-03 10:30:00,2097.736068808644
2022-08-03 11:00:00,2013.5456613591127
2022-08-03 11:30:00,2092.584525163492
2022-08-03 12:00:00,2020.4382530565824
2022-08-03 12:30:00,1959.3474097241967
2022-08-03 13:00:00,1992.8071270969576
2022-08-03 13:30:00,2105.1036542507823
2022-08-03 14:00:00,2102.701046061985
2022-08-03 14:30:00,2123.2612342905886
2022-08-03 15:00:00,2448.096434745522
2022-08-03 15:30:00,2149.6769385840207
2022-08-03 16:00:00,2028.7324754051751
2022-08-03 16:30:00,1911.753918112028
2022-08-03 17:00:00,1912.849608473131
2022-08-03 17:30:00,1706.4987205004263
2022-08-03 18:00:00,1826.168432470856
2022-08-03 18:30:00,1797.4877216377597
2022-08-03 19:00:00,1938.2564722775091
2022-08-03 19:30:00,1775.0250565823144
2022-08-03 20:00:00,1671.854675860108
2022-08-03 20:30:00,1550.9527441000855
2022-08-03 21:00:00,1551.2767930054024
2022-08-03 21:30:00,1550.563885413705
2022-08-03 22:00:00,1397.3871592266137
2022-08-03 22:30:00,1063.4166388967872
2022-08-03 23:00:00,840.0963104918967
2022-08-03 23:30:00,591.9531211259597
2022-08-04 00:00:00,680.1062177992608
2022-08-04 00:30:00,644.1277350014216
2022-08-04 01:00:00,585.5985459198182
2022-08-04 01:30:00,586.7539232300256
2022-08-04 02:00:00,586.8872359965881
2022-08-04 02:30:00,553.0216235427923
2022-08-04 03:00:00,553.4421723059427
2022-08-04 03:30:00,553.3580625533128
2022-08-04 04:00:00,584.9319820870062
2022-08-04 04:30:00,581.4658501563835
2022-08-04 05:00:00,585.5541083309641
2022-08-04 05:30:00,584.4431686096107
2022-08-04 06:00:00,584.7986693204437
2022-08-04 06:30:00,588.8149695763437
2022-08-04 07:00:00,625.2383048052317
2022-08-04 07:30:00,675.2291626386124
2022-08-04 08:00:00,1251.879908160364
2022-08-04 08:30:00,2507.2557321580894
2022-08-04 09:00:00,2325.975268979244
2022-08-04 09:30:00,2004.8345834518057
2022-08-04 10:00:00,1891.6168996303677
2022-08-04 10:30:00,1887.4652613022467
2022-08-04 11:00:00,1614.834935172022
2022-08-04 11:30:00,1854.322802104066
2022-08-04 12:00:00,1869.5042550469152
2022-08-04 12:30:00,1878.2678717657095
2022-08-04 13:00:00,2000.3691418822864
2022-08-04 13:30:00,1747.9249181120276
2022-08-04 14:00:00,2026.8988589707135
2022-08-04 14:30:00,1773.6660764856415
2022-08-04 15:00:00,2044.871063974979
2022-08-04 15:30:00,1803.553750355417
2022-08-04 16:00:00,1797.81713164629
2022-08-04 16:30:00,2166.8334219505264
2022-08-04 17:00:00,1789.014438441854
2022-08-04 17:30:00,1760.720084446972
2022-08-04 18:00:00,1794.7592775092412
2022-08-04 18:30:00,1907.3754455501853
2022-08-04 19:00:00,1671.2078885413707
2022-08-04 19:30:00,1693.7811114586295
2022-08-04 20:00:00,1760.7082900199034
2022-08-04 20:30:00,1535.474286039238
2022-08-04 21:00:00,1567.6145763434747
2022-08-04 21:30:00,1498.1017972704012
2022-08-04 22:00:00,1673.4258365083883
2022-08-04 22:30:00,1289.1846087574645
2022-08-04 23:00:00,956.5793827125392
2022-08-04 23:30:00,621.267276087575
2022-08-05 00:00:00,649.9179647426786
2022-08-05 00:30:00,614.9535644014785
2022-08-05 01:00:00,583.8713176002275
2022-08-05 01:30:00,555.0129755473416
2022-08-05 02:00:00,553.4904222348595
2022-08-05 02:30:00,552.3485072504977
2022-08-05 03:00:00,521.1903710548764
2022-08-05 03:30:00,520.5917145294285
2022-08-05 04:00:00,524.7024893375037
2022-08-05 04:30:00,523.8244597668469
2022-08-05 05:00:00,523.0262510662499
2022-08-05 05:30:00,521.5495649701452
2022-08-05 06:00:00,523.9841015069662
2022-08-05 06:30:00,525.4607876030709
2022-08-05 07:00:00,589.1290110889964
2022-08-05 07:30:00,644.290235996588
2022-08-05 08:00:00,824.5494685811773
2022-08-05 08:30:00,2214.610144156952
2022-08-05 09:00:00,2493.2549132783624
2022-08-05 09:30:00,1836.5345425078197
2022-08-05 10:00:00,1877.5466246801252
2022-08-05 10:30:00,1953.0080838783056
2022-08-05 11:00:00,1991.382741541086
2022-08-05 11:30:00,1982.410637475121
2022-08-05 12:00:00,1808.5524429911857
2022-08-05 12:30:00,2141.0642667045777
2022-08-05 13:00:00,1978.9055481944845
2022-08-05 13:30:00,1773.6944307648569
2022-08-05 14:00:00,1747.089062553313
2022-08-05 14:30:00,1642.3913630935458
2022-08-05 15:00:00,1959.9186650554448
2022-08-05 15:30:00,1781.723695479102
2022-08-05 16:00:00,1800.3716377594542
2022-08-05 16:30:00,1794.515883423372
2022-08-05 17:00:00,1744.6103266988914
2022-08-05 17:30:00,1644.262507250498
2022-08-05 18:00:00,1640.0676226897926
2022-08-05 18:30:00,1666.5436096104636
2022-08-05 19:00:00,1637.9684529428491
2022-08-05 19:30:00,1661.9957261870911
2022-08-05 20:00:00,1608.1806147284622
2022-08-05 20:30:00,1507.613585726472
2022-08-05 21:00:00,1504.3101930622693
2022-08-05 21:30:00,1489.9252809212398
2022-08-05 22:00:00,1194.785231162923
2022-08-05 22:30:00,1085.401212681263
2022-08-05 23:00:00,721.1175851578048
2022-08-05 23:30:00,538.1392010235996
2022-08-06 00:00:00,561.1788399203866
2022-08-06 00:30:00,501.4790241683253
2022-08-06 01:00:00,471.8800159226615
2022-08-06 01:30:00,474.79645607051486
2022-08-06 02:00:00,472.2810264429913
2022-08-06 02:30:00,441.4861347739553
2022-08-06 03:00:00,474.0438763150413
2022-08-06 03:30:00,473.4221074779643
2022-08-06 04:00:00,476.0554813761729
2022-08-06 04:30:00,475.10454080181984
2022-08-06 05:00:00,473.4952567529146
2022-08-06 05:30:00,440.9732558999148
2022-08-06 06:00:00,441.0416397497868
2022-08-06 06:30:00,449.38446943417694
2022-08-06 07:00:00,548.6093164628948
2022-08-06 07:30:00,626.584299118567
2022-08-06 08:00:00,1445.9593500142169
2022-08-06 08:30:00,2082.722954506682
2022-08-06 09:00:00,2317.151727040091
2022-08-06 09:30:00,1685.1836889394374
2022-08-06 10:00:00,1752.143987205004
2022-08-06 10:30:00,1767.0420164913282
2022-08-06 11:00:00,2071.0070378163214
2022-08-06 11:30:00,1947.8596377594547
2022-08-06 12:00:00,1770.585705715098
2022-08-06 12:30:00,1821.13638185954
2022-08-06 13:00:00,1851.422206994598
2022-08-06 13:30:00,1819.2279482513509
2022-08-06 14:00:00,2017.160712823429
2022-08-06 14:30:00,1623.3947108330967
2022-08-06 15:00:00,1719.9653352288883
2022-08-06 15:30:00,1700.365261017913
2022-08-06 16:00:00,1690.4453139038956
2022-08-06 16:30:00,1718.7621845322722
2022-08-06 17:00:00,1728.043802957066
2022-08-06 17:30:00,1728.792332101223
2022-08-06 18:00:00,1752.0757224907595
2022-08-06 18:30:00,1555.7615345464883
2022-08-06 19:00:00,1105.3756110321297
2022-08-06 19:30:00,939.8757338640892
2022-08-06 20:00:00,940.2706684674442
2022-08-06 20:30:00,955.8333554165484
2022-08-06 21:00:00,986.3585240261588
2022-08-06 21:30:00,1006.5043585442138
2022-08-06 22:00:00,1023.4930989479672
2022-08-06 22:30:00,1022.4058672163776
2022-08-06 23:00:00,906.131163207279
2022-08-06 23:30:00,742.1192900199035
2022-08-07 00:00:00,399.5808928063691
2022-08-07 00:30:00,525.9313733295423
2022-08-07 01:00:00,528.1187034404322
2022-08-07 01:30:00,559.0853886835373
2022-08-07 02:00:00,527.9385703724765
2022-08-07 02:30:00,556.305358828547
2022-08-07 03:00:00,524.667225191925
2022-08-07 03:30:00,554.7228802957067
2022-08-07 04:00:00,520.1438837077054
2022-08-07 04:30:00,495.30958572647154
2022-08-07 05:00:00,523.7787116860962
2022-08-07 05:30:00,520.9920102359968
2022-08-07 06:00:00,524.5460642593121
2022-08-07 06:30:00,522.32478049474
2022-08-07 07:00:00,533.5119732726757
2022-08-07 07:30:00,607.9514870628375
2022-08-07 08:00:00,1165.202663633779
2022-08-07 08:30:00,1346.0535237418255
2022-08-07 09:00:00,973.8765652544788
2022-08-07 09:30:00,1050.3400742109752
2022-08-07 10:00:00,1050.9112104065966
2022-08-07 10:30:00,1038.0048905317035
2022-08-07 11:00:00,1117.948708558431
2022-08-07 11:30:00,1120.7190884276376
2022-08-07 12:00:00,1120.8989832243394
2022-08-07 12:30:00,1153.3798822860394
2022-08-07 13:00:00,1153.4878191640605
2022-08-07 13:30:00,1180.4615547341486
2022-08-07 14:00:00,1139.2646932044358
2022-08-07 14:30:00,1138.765991470003
2022-08-07 15:00:00,1165.1892013079332
2022-08-07 15:30:00,1137.3308837077057
2022-08-07 16:00:00,1118.060934319022
2022-08-07 16:30:00,1118.6705513221495
2022-08-07 17:00:00,1118.060934319022
2022-08-07 17:30:00,1145.756989195337
2022-08-07 18:00:00,1118.419532556156
2022-08-07 18:30:00,1118.1326539664487
2022-08-07 19:00:00,1083.1002271822574
2022-08-07 19:30:00,1082.418890531703
2022-08-07 20:00:00,998.738502701166
2022-08-07 20:30:00,1013.762815752062
2022-08-07 21:00:00,980.2964267841916
2022-08-07 21:30:00,952.4126141597956
2022-08-07 22:00:00,980.0955641171456
2022-08-07 22:30:00,843.0999579186807
2022-08-07 23:00:00,943.5297426784192
2022-08-07 23:30:00,436.8519971566676
2022-08-08 00:00:00,458.8254913278364
2022-08-08 00:30:00,688.2618854137052
2022-08-08 01:00:00,629.019431333523
2022-08-08 01:30:00,560.7999886266704
2022-08-08 02:00:00,497.0910207563263
2022-08-08 02:30:00,690.2180924083027
2022-08-08 03:00:00,660.215214387262
2022-08-08 03:30:00,632.3416474267842
2022-08-08 04:00:00,591.8271947682687
2022-08-08 04:30:00,590.6844458345183
2022-08-08 05:00:00,561.8307500710835
2022-08-08 05:30:00,458.4611745806087
2022-08-08 06:00:00,431.5688086437305
2022-08-08 06:30:00,687.2231418822862
2022-08-08 07:00:00,700.6294739835089
2022-08-08 07:30:00,925.0768254193916
2022-08-08 08:00:00,1864.6180264429915
2022-08-08 08:30:00,2380.4654029001995
2022-08-08 09:00:00,2201.452328973557
2022-08-08 09:30:00,2076.9555988058005
2022-08-08 10:00:00,1871.8862527722488
2022-08-08 10:30:00,2033.74189024737
2022-08-08 11:00:00,2062.2163773102075
2022-08-08 11:30:00,2203.7884594825136
2022-08-08 12:00:00,1991.70262069946
2022-08-08 12:30:00,1992.203943417686
2022-08-08 13:00:00,2124.5926940574354
2022-08-08 13:30:00,2079.3565390958206
2022-08-08 14:00:00,1975.3829459766853
2022-08-08 14:30:00,2075.1512897355706
2022-08-08 15:00:00,2094.4706804094403
2022-08-08 15:30:00,1907.7035450668184
2022-08-08 16:00:00,1851.862174864942
2022-08-08 16:30:00,2028.809317884561
2022-08-08 17:00:00,2093.783506113165
2022-08-08 17:30:00,1769.3961364799543
2022-08-08 18:00:00,1832.2631728746096
2022-08-08 18:30:00,1804.428324992892
2022-08-08 19:00:00,1876.5202712539096
2022-08-08 19:30:00,1636.3158035257325
2022-08-08 20:00:00,1636.2309789593407
2022-08-08 20:30:00,1704.6875015638334
2022-08-08 21:00:00,1588.8770690929778
2022-08-08 21:30:00,1535.4110250213257
2022-08-08 22:00:00,1581.3741455786185
2022-08-08 22:30:00,1301.8274006255333
2022-08-08 23:00:00,869.4926690361108
2022-08-08 23:30:00,561.2002843332386
2022-08-09 00:00:00,697.8325268694912
2022-08-09 00:30:00,610.8217025874325
2022-08-09 01:00:00,416.3609075916976
2022-08-09 01:30:00,507.7008822860392
2022-08-09 02:00:00,505.7802968439009
2022-08-09 02:30:00,475.2546516917827
2022-08-09 03:00:00,507.6224910435028
2022-08-09 03:30:00,474.1134515211828
2022-08-09 04:00:00,474.260703156099
2022-08-09 04:30:00,475.73321950526014
2022-08-09 05:00:00,618.8919499573501
2022-08-09 05:30:00,550.0970821723059
2022-08-09 06:00:00,520.9160017059995
2022-08-09 06:30:00,450.6224077338642
2022-08-09 07:00:00,754.9593704862095
2022-08-09 07:30:00,786.1064270685243
2022-08-09 08:00:00,1733.5976676144442
2022-08-09 08:30:00,1917.7139161216944
2022-08-09 09:00:00,1803.6201088996304
2022-08-09 09:30:00,1624.5771319306227
2022-08-09 10:00:00,1802.5664734148424
2022-08-09 10:30:00,2048.818027295991
